order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time,restaurant_location,customer_location
1478394,106940,Blue Ribbon Sushi,Japanese,14.5,Weekday,3,34,24,"(40.7079524, -74.0078296)","(40.678082537901496, -73.98022954292666)"
1477963,115519,Blue Ribbon Fried Chicken,American,12.23,Weekend,5,27,27,"(40.7244607, -73.9909251)","(40.765509278266656, -74.0138062007364)"
1477861,125320,Shake Shack,American,20.57,Weekend,5,24,19,"(40.6437718, -74.0758827)","(40.667979265118205, -74.09374045894626)"
1477201,332635,TAO,Japanese,16.05,Weekend,4,23,20,"(40.7625746, -73.9714449)","(40.74941350351918, -74.0114436866025)"
1478253,67345,Parm,Italian,25.27,Weekend,5,28,16,"(40.7230381, -73.9957182)","(40.71025918300241, -73.96548141725822)"
1476607,197633,Sushi of Gari 46,Japanese,7.38,Weekend,Not given,29,28,"(40.7606902, -73.9895916)","(40.719193648572485, -73.96449566148681)"
1477540,341136,Blue Ribbon Sushi,Japanese,13.78,Weekend,4,32,23,"(40.7079524, -74.0078296)","(40.69995423190614, -73.95726886710464)"
1478117,56642,Bareburger,American,22.85,Weekday,Not given,21,30,"(40.7216328, -73.9885495)","(40.75754998880355, -74.0393461390723)"
1477515,95049,Sushi of Gari 46,Japanese,12.13,Weekend,Not given,31,24,"(40.7606902, -73.9895916)","(40.792124880424154, -74.01961996256105)"
1477329,80737,RedFarm Broadway,Chinese,12.9,Weekday,3,29,29,"(40.7820656, -73.9806368)","(40.82384553445071, -73.96648973828147)"
1477218,333216,Shake Shack,American,29.49,Weekend,5,20,24,"(40.6437718, -74.0758827)","(40.61019706453324, -74.05364617208632)"
1476633,137565,Shake Shack,American,15.76,Weekend,5,20,25,"(40.6437718, -74.0758827)","(40.656068358377716, -74.13040185453468)"
1477447,398952,Han Dynasty,Chinese,5.82,Weekend,Not given,26,24,"(40.7875393, -73.9764459)","(40.82254899711982, -73.9922728236383)"
1477878,62730,Westville Hudson,American,21.88,Weekend,5,20,15,"(40.7272539, -74.0075081)","(40.72025665446376, -74.04417125323772)"
1478122,96262,Cafe Habana,Mexican,9.51,Weekend,5,22,21,"(40.7228449, -73.9942284)","(40.73269417255369, -73.9473599152503)"
1478206,108659,Osteria Morini,Italian,24.2,Weekday,3,28,28,"(40.7219323, -73.9976726)","(40.699467513984835, -73.93859742570265)"
1478326,82901,Il Bambino,Italian,29.25,Weekend,4,34,29,"(40.7629247, -73.9208479)","(40.71951862071607, -73.90238709708471)"
1477691,366327,Parm,Italian,16.44,Weekend,5,29,26,"(40.7230381, -73.9957182)","(40.76137536294972, -74.02155044218645)"
1477845,127056,Blue Ribbon Sushi,Japanese,24.3,Weekday,5,21,33,"(40.7079524, -74.0078296)","(40.76137149774095, -74.0293971325509)"
1478300,175703,The Meatball Shop,Italian,6.06,Weekend,Not given,20,27,"(40.7651951, -73.9874674)","(40.73482850919984, -73.93710296014697)"
1476719,77540,Parm,Italian,12.08,Weekend,3,25,28,"(40.7230381, -73.9957182)","(40.705932133607476, -73.94179732903287)"
1476765,147519,Sushi of Gari Tribeca,Japanese,19.45,Weekend,4,25,15,"(40.7167674, -74.0084565)","(40.74483623241522, -74.01230885837563)"
1476985,64370,The Meatball Shop,Italian,9.65,Weekend,Not given,29,16,"(40.7651951, -73.9874674)","(40.759991080625724, -74.0253024661374)"
1478317,128216,Shake Shack,American,19.74,Weekday,4,35,32,"(40.6437718, -74.0758827)","(40.69509693894386, -74.10344350501461)"
1477028,60052,RedFarm Broadway,Chinese,14.55,Weekend,5,28,20,"(40.7820656, -73.9806368)","(40.79820723481197, -74.02769580284836)"
1477672,59742,J. G. Melon,American,6.07,Weekday,3,29,25,"(40.771073, -73.9593705)","(40.733990973254876, -73.99530988606905)"
1478307,365225,Sarabeth's Restaurant,American,15.91,Weekday,Not given,20,31,"(40.7652199, -73.9755591)","(40.80133454248553, -74.03541845414762)"
1477225,140530,Sushi of Gari 46,Japanese,25.22,Weekend,Not given,32,28,"(40.7606902, -73.9895916)","(40.80957458762213, -74.01201743401016)"
1477460,134058,The Meatball Shop,Italian,12.08,Weekday,5,33,25,"(40.7651951, -73.9874674)","(40.81345293328748, -73.97301924205796)"
1477848,276192,12 Chairs,Middle Eastern,29.05,Weekday,5,28,32,"(40.7275501, -74.0024076)","(40.74699030603184, -74.07034705900067)"
1478138,50323,Rubirosa,Italian,24.3,Weekend,Not given,30,26,"(40.7227225, -73.9961142)","(40.675406343486834, -74.01108753506489)"
1476918,135769,Blue Ribbon Sushi,Japanese,18.04,Weekend,Not given,35,28,"(40.7079524, -74.0078296)","(40.74541044580551, -74.04126193093424)"
1477549,297130,L'Express,French,29.2,Weekend,5,21,29,"(40.7380991, -73.9876326)","(40.7407925033279, -73.92516371382271)"
1477574,212326,RedFarm Broadway,Chinese,12.32,Weekday,Not given,30,27,"(40.7820656, -73.9806368)","(40.829144600773965, -73.98614307705982)"
1477849,117033,P.J. Clarke's,American,29.2,Weekend,Not given,30,22,"(40.7589826, -73.9682301)","(40.72856805868498, -73.93358137268372)"
1477328,342126,Parm,Italian,13.68,Weekend,4,33,21,"(40.7230381, -73.9957182)","(40.71260837392079, -74.04463524242888)"
1477284,40745,Parm,Italian,14.12,Weekend,3,28,22,"(40.7230381, -73.9957182)","(40.69074278486414, -74.01947870325542)"
1477717,155555,Sushi of Gari 46,Japanese,16.06,Weekend,Not given,31,24,"(40.7606902, -73.9895916)","(40.7807496563067, -73.94809376753395)"
1476926,349854,Cho Dang Gol,Korean,14.02,Weekend,Not given,25,20,"(40.7501714, -73.9863439)","(40.71557268610355, -74.01214339190994)"
1477331,384390,El Parador Cafe,Mexican,24.2,Weekend,Not given,28,18,"(40.7444662, -73.9747193)","(40.71508678040183, -73.96484647477764)"
1478284,139885,Blue Ribbon Fried Chicken,American,8.2,Weekend,5,34,17,"(40.7244607, -73.9909251)","(40.73377550350432, -73.9560718186419)"
1477245,375585,TAO,Japanese,24.25,Weekend,Not given,31,27,"(40.7625746, -73.9714449)","(40.81182942310969, -73.97907123739154)"
1477006,119465,Cafe Mogador,Middle Eastern,25.27,Weekday,5,30,25,"(40.7273469, -73.984402)","(40.769891697407104, -73.95922576129094)"
1477008,373750,Blue Ribbon Brooklyn,American,5.97,Weekday,4,32,24,"(40.6249044, -73.962921)","(40.58700324809104, -73.96487744392023)"
1477341,127122,RedFarm Broadway,Chinese,22.36,Weekend,Not given,24,27,"(40.7820656, -73.9806368)","(40.74921975048576, -74.02374624229877)"
1477208,365244,Bareburger,American,12.13,Weekend,5,32,26,"(40.7216328, -73.9885495)","(40.711624187653726, -74.04268218626822)"
1476699,56722,The Meatball Shop,Italian,12.23,Weekend,5,35,22,"(40.7651951, -73.9874674)","(40.78470615078703, -73.94559694064856)"
1477451,125262,Rubirosa,Italian,8.54,Weekend,Not given,34,28,"(40.7227225, -73.9961142)","(40.763964244800725, -74.02285611708962)"
1477179,52832,L'Express,French,24.2,Weekday,Not given,28,24,"(40.7380991, -73.9876326)","(40.77371941866861, -74.01032325878974)"
1477313,395616,Parm,Italian,8.59,Weekday,5,32,33,"(40.7230381, -73.9957182)","(40.74033417463986, -73.92479708058767)"
1477074,317904,Rubirosa,Italian,31.67,Weekend,Not given,25,15,"(40.7227225, -73.9961142)","(40.7106164870661, -73.96022807322765)"
1478051,139639,Sushi of Gari 46,Japanese,24.3,Weekend,3,29,23,"(40.7606902, -73.9895916)","(40.76828838459582, -74.03896928267004)"
1476859,62667,Sarabeth's Restaurant,American,12.23,Weekend,4,26,24,"(40.7652199, -73.9755591)","(40.73961878894198, -74.01319057331628)"
1478393,80795,Tamarind TriBeCa,Indian,16.44,Weekend,5,23,24,"(40.7191453, -74.0089504)","(40.693064103875294, -74.03859775856398)"
1477345,339144,The Meatball Shop,Italian,5.05,Weekend,Not given,29,19,"(40.7651951, -73.9874674)","(40.74978981522296, -74.01804829234639)"
1476707,144133,Shake Shack,American,22.75,Weekday,4,21,27,"(40.6437718, -74.0758827)","(40.65475180029262, -74.0107495042701)"
1477064,134058,The Meatball Shop,Italian,16.98,Weekend,Not given,32,30,"(40.7651951, -73.9874674)","(40.72540524627358, -74.03507371971621)"
1477543,59105,Sushi of Gari 46,Japanese,12.13,Weekend,5,27,20,"(40.7606902, -73.9895916)","(40.781267887957085, -73.95101169713116)"
1476816,344079,Olea,Mediterranean,12.23,Weekend,4,29,24,"(40.6878089, -73.97061292171767)","(40.67540895310042, -73.9271501989959)"
1477589,214028,Boqueria,Spanish,29.05,Weekend,4,24,24,"(40.77152, -73.9561132)","(40.749688969679795, -74.0029826915804)"
1477899,165485,Parm,Italian,8.68,Weekend,Not given,20,19,"(40.7230381, -73.9957182)","(40.74936099204667, -73.97689120129034)"
1478043,264707,The Meatball Shop,Italian,29.2,Weekend,5,29,23,"(40.7651951, -73.9874674)","(40.78644393662898, -73.94099150847542)"
1476665,41246,Shake Shack,American,24.2,Weekend,Not given,25,24,"(40.6437718, -74.0758827)","(40.62616643897665, -74.0374661436888)"
1477298,361728,The Meatball Shop,Italian,29.05,Weekend,4,32,19,"(40.7651951, -73.9874674)","(40.74355931824656, -73.96565893239432)"
1476793,77339,Rubirosa,Italian,9.17,Weekend,4,27,25,"(40.7227225, -73.9961142)","(40.763818169841386, -73.98106110124712)"
1477396,140998,Boqueria,Spanish,13.0,Weekend,5,26,24,"(40.77152, -73.9561132)","(40.80786858830124, -73.94007806107335)"
1477477,78560,The Meatball Shop,Italian,11.69,Weekend,4,35,16,"(40.7651951, -73.9874674)","(40.75042559084295, -74.02235513460364)"
1476963,296805,Blue Ribbon Fried Chicken,American,13.0,Weekday,4,33,29,"(40.7244607, -73.9909251)","(40.73125810489896, -74.04704373283755)"
1477733,376499,Lucky Strike,American,29.25,Weekend,4,21,21,"(40.761452750000004, -74.00096669089544)","(40.741293234982884, -74.04354812435967)"
1477627,359699,RedFarm Hudson,Chinese,7.03,Weekday,5,32,24,"(40.7341879, -74.0064162)","(40.758213233822964, -74.04456242316652)"
1477718,42755,Blue Ribbon Sushi,Japanese,16.11,Weekend,5,22,26,"(40.7079524, -74.0078296)","(40.71628831539837, -74.06881437295216)"
1477167,76907,Han Dynasty,Chinese,14.8,Weekday,4,23,25,"(40.7875393, -73.9764459)","(40.82268054023219, -73.93775634683129)"
1477766,186473,Blue Ribbon Sushi,Japanese,19.45,Weekday,Not given,22,27,"(40.7079524, -74.0078296)","(40.72568482736058, -74.06238111328244)"
1477386,221394,The Meatball Shop,Italian,8.83,Weekday,Not given,31,25,"(40.7651951, -73.9874674)","(40.733467508735686, -73.94428293248129)"
1478176,240982,Rubirosa,Italian,29.1,Weekend,5,28,16,"(40.7227225, -73.9961142)","(40.74918794909177, -73.99708602543765)"
1476818,195927,Boqueria,Spanish,29.1,Weekend,Not given,28,19,"(40.77152, -73.9561132)","(40.77712392909128, -73.91709148605028)"
1477435,154030,Hatsuhana,Japanese,29.49,Weekend,4,22,23,"(40.7568939, -73.9769041)","(40.75020412249017, -74.02754565862865)"
1478086,81333,Shake Shack,American,9.07,Weekend,Not given,24,16,"(40.6437718, -74.0758827)","(40.61773817611236, -74.06039261575008)"
1477465,361220,Carmine's,Italian,21.93,Weekend,5,20,28,"(40.7575108, -73.9867126)","(40.76957591191325, -73.93019863119844)"
1477412,146489,Paul & Jimmy's,Italian,16.05,Weekend,Not given,33,15,"(40.7367294, -73.9873227)","(40.735931845990514, -73.94819694917723)"
1477361,115419,Shake Shack,American,12.13,Weekday,Not given,34,26,"(40.6437718, -74.0758827)","(40.59708676145818, -74.08215414643013)"
1477745,59017,TAO,Japanese,12.66,Weekday,Not given,29,29,"(40.7625746, -73.9714449)","(40.79273075868712, -74.01771435798872)"
1477683,279715,RedFarm Hudson,Chinese,21.34,Weekend,Not given,23,17,"(40.7341879, -74.0064162)","(40.74569861696576, -73.9722644555395)"
1477687,72757,Jack's Wife Freda,Mediterranean,12.13,Weekend,5,21,19,"(40.7298568, -74.0035384)","(40.75701273782327, -74.01597967734925)"
1476857,220186,Blue Ribbon Fried Chicken,American,12.23,Weekday,5,33,26,"(40.7244607, -73.9909251)","(40.69465437331473, -73.94594217861437)"
1478325,399373,Shake Shack,American,29.1,Weekday,4,29,24,"(40.6437718, -74.0758827)","(40.655628784848034, -74.1209732113674)"
1478025,99312,Pylos,Mediterranean,14.02,Weekday,3,30,29,"(40.7261637, -73.9840813)","(40.6845078367342, -73.96460056382415)"
1478171,316402,The Meatball Shop,American,14.5,Weekend,5,25,22,"(40.7651951, -73.9874674)","(40.757292371622135, -74.03534115830018)"
1477268,375585,TAO,Japanese,6.69,Weekend,5,22,28,"(40.7625746, -73.9714449)","(40.79782071020399, -74.01848872131082)"
1476594,94480,TAO,Japanese,12.17,Weekend,5,22,16,"(40.7625746, -73.9714449)","(40.75539486920075, -74.00572079084014)"
1477830,61212,Tamarind TriBeCa,Indian,15.77,Weekend,5,25,29,"(40.7191453, -74.0089504)","(40.7053946335433, -73.94651247343889)"
1477725,105754,Momoya,Japanese,12.18,Weekend,4,26,25,"(40.7426475, -73.9964607)","(40.74084788446631, -73.94004894190023)"
1478266,297413,The Meatball Shop,Italian,16.1,Weekend,Not given,20,15,"(40.7651951, -73.9874674)","(40.7840054539807, -74.01287403524043)"
1478377,399584,The Meatball Shop,Italian,6.4,Weekend,Not given,23,20,"(40.7651951, -73.9874674)","(40.801968962319904, -73.98617999168951)"
1476880,216258,Momoya,Japanese,9.41,Weekend,5,26,20,"(40.7426475, -73.9964607)","(40.75810077380781, -74.04588502290511)"
1476721,131645,The Meatball Shop,Italian,12.08,Weekend,Not given,23,23,"(40.7651951, -73.9874674)","(40.79808680109104, -74.0088139276285)"
1477793,318451,Blue Ribbon Sushi,Japanese,8.54,Weekday,4,22,26,"(40.7079524, -74.0078296)","(40.74686692796602, -73.97643583703612)"
1478322,57943,RedFarm Broadway,Chinese,24.25,Weekday,5,25,25,"(40.7820656, -73.9806368)","(40.82783490115316, -74.00899818563994)"
1477065,43636,The Meatball Shop,American,7.28,Weekday,5,20,29,"(40.7651951, -73.9874674)","(40.75303355885441, -74.04510807839517)"
1477670,235818,Shake Shack,American,6.01,Weekday,5,23,30,"(40.6437718, -74.0758827)","(40.60172928827172, -74.02550005169942)"
1478212,57878,Dos Caminos,Mexican,11.59,Weekend,Not given,33,22,"(40.7558726, -73.9704163)","(40.79490828035228, -73.95824331041815)"
1477632,76942,Sarabeth's Restaurant,American,29.15,Weekday,Not given,20,26,"(40.7652199, -73.9755591)","(40.719868704131315, -73.97684781761137)"
1477484,143984,Blue Ribbon Fried Chicken,American,6.79,Weekend,3,28,27,"(40.7244607, -73.9909251)","(40.70968618957732, -74.04781664974097)"
1477710,376578,Shake Shack,American,5.92,Weekday,5,34,24,"(40.6437718, -74.0758827)","(40.6107052553427, -74.0568509253591)"
1477307,141732,Cho Dang Gol,Korean,5.77,Weekend,5,21,17,"(40.7501714, -73.9863439)","(40.73371590886817, -74.01685448052207)"
1476621,282699,RedFarm Hudson,Chinese,19.35,Weekend,Not given,30,24,"(40.7341879, -74.0064162)","(40.706823857475044, -73.9639190817)"
1476957,54630,V-Nam Cafe,Vietnamese,12.08,Weekend,Not given,31,19,"(40.7235492, -73.9880373)","(40.743425950600674, -74.01641081944285)"
1477775,142461,Shake Shack,American,29.25,Weekend,4,25,19,"(40.6437718, -74.0758827)","(40.6701309224899, -74.0618869532805)"
1478007,113238,Boqueria,Spanish,24.25,Weekend,Not given,28,18,"(40.77152, -73.9561132)","(40.750640201473054, -73.97625996785675)"
1477629,198936,Five Leaves,American,12.13,Weekend,Not given,23,15,"(40.723735950000005, -73.95164194773636)","(40.74957248726232, -73.96261186974188)"
1477868,27609,Blue Ribbon Sushi Bar & Grill,Japanese,15.81,Weekend,Not given,21,25,"(40.7079524, -74.0078296)","(40.668944549454224, -74.03195859816562)"
1477567,175290,The Meatball Shop,Italian,9.17,Weekend,Not given,30,30,"(40.7651951, -73.9874674)","(40.81174693079862, -74.02418362738338)"
1478251,99621,Jack's Wife Freda,Mediterranean,12.47,Weekend,5,34,20,"(40.7298568, -74.0035384)","(40.69675688026982, -73.98253040859682)"
1478079,54608,Tamarind TriBeCa,Indian,25.22,Weekend,5,30,26,"(40.7191453, -74.0089504)","(40.73914785829888, -74.06973765446182)"
1478144,155124,The Meatball Shop,Italian,33.03,Weekend,5,30,16,"(40.7651951, -73.9874674)","(40.78940782475003, -74.00864166931842)"
1476615,338599,RedFarm Hudson,Chinese,29.44,Weekday,4,29,32,"(40.7341879, -74.0064162)","(40.75787549902873, -73.94155387421588)"
1478419,118776,Blue Ribbon Sushi Bar & Grill,Japanese,15.96,Weekend,5,31,20,"(40.7079524, -74.0078296)","(40.66836478787464, -73.98876312327221)"
1476920,36118,RedFarm Broadway,Chinese,12.13,Weekend,4,20,19,"(40.7820656, -73.9806368)","(40.76116206868683, -73.95951977254407)"
1477786,145389,RedFarm Hudson,Chinese,4.75,Weekend,3,23,25,"(40.7341879, -74.0064162)","(40.68896064984903, -74.02691977842429)"
1476924,153048,Shake Shack,American,21.83,Weekend,Not given,28,23,"(40.6437718, -74.0758827)","(40.622815148996274, -74.10759023971019)"
1476547,83095,Bareburger,American,6.84,Weekend,5,22,24,"(40.7216328, -73.9885495)","(40.75505151665321, -74.01532578530569)"
1477561,183704,The Meatball Shop,Italian,6.74,Weekend,Not given,30,25,"(40.7651951, -73.9874674)","(40.73137735880393, -73.94486151641053)"
1477422,64401,The Meatball Shop,Italian,16.54,Weekday,5,32,24,"(40.7651951, -73.9874674)","(40.729041347619805, -73.98347728788755)"
1477436,88853,RedFarm Hudson,Chinese,29.29,Weekend,4,27,21,"(40.7341879, -74.0064162)","(40.72873247430679, -74.05741877265312)"
1478353,369809,Momoya,Japanese,12.23,Weekday,3,32,24,"(40.7426475, -73.9964607)","(40.753312491372974, -74.04160390841567)"
1477086,164529,Blue Ribbon Sushi,Japanese,17.08,Weekday,5,35,29,"(40.7079524, -74.0078296)","(40.66577198244175, -73.97767481577)"
1477688,101285,Blue Ribbon Sushi,Japanese,12.13,Weekend,4,35,28,"(40.7079524, -74.0078296)","(40.75529537461231, -74.01330654350296)"
1477011,309983,S'MAC,American,12.61,Weekday,Not given,34,24,"(40.7301897, -73.9836385)","(40.72132605339441, -73.93661030412963)"
1477695,302131,Rubirosa,Italian,24.2,Weekend,Not given,33,28,"(40.7227225, -73.9961142)","(40.74348289274092, -73.9366496636317)"
1478375,214028,Boqueria,Spanish,22.85,Weekend,5,28,30,"(40.77152, -73.9561132)","(40.82340446847077, -73.91979949467212)"
1476965,276192,Delicatessen,American,24.2,Weekend,4,21,19,"(40.6587771, -73.9819448)","(40.63095515916453, -73.99009810122571)"
1476757,115610,12 Chairs,Middle Eastern,14.12,Weekend,Not given,31,27,"(40.7275501, -74.0024076)","(40.750757951117215, -74.05153806575956)"
1477055,77544,Bareburger,American,14.12,Weekend,4,26,19,"(40.7216328, -73.9885495)","(40.70912695285935, -74.01778566543634)"
1477949,385023,Rubirosa,Italian,24.35,Weekend,3,30,28,"(40.7227225, -73.9961142)","(40.67767401578236, -73.98180124658624)"
1477406,154022,Blue Ribbon Sushi Bar & Grill,Japanese,16.74,Weekend,4,22,20,"(40.7079524, -74.0078296)","(40.744399649611275, -73.99372698737827)"
1478118,101285,Blue Ribbon Sushi,Japanese,9.85,Weekend,3,24,15,"(40.7079524, -74.0078296)","(40.7216424264971, -74.0371377582891)"
1477352,100148,Sushi of Gari,Japanese,9.31,Weekend,5,31,22,"(40.7713448, -73.95278)","(40.80684869644427, -73.96221515462388)"
1478276,352827,Shake Shack,American,17.03,Weekend,Not given,21,28,"(40.6437718, -74.0758827)","(40.62247634154141, -74.13541024190928)"
1476781,333449,Shake Shack,American,12.13,Weekday,Not given,22,25,"(40.6437718, -74.0758827)","(40.68588404929032, -74.08299787431793)"
1476879,259341,Blue Ribbon Fried Chicken,American,8.39,Weekend,4,26,17,"(40.7244607, -73.9909251)","(40.72672094122921, -74.02922599385877)"
1477383,174796,Xi'an Famous Foods,Chinese,6.64,Weekend,Not given,35,19,"(40.7151273, -73.9973245)","(40.734295096652545, -73.9644665138824)"
1477534,155124,The Meatball Shop,Italian,9.22,Weekend,Not given,30,19,"(40.7651951, -73.9874674)","(40.779872540807645, -74.02104302628524)"
1477111,127149,P.J. Clarke's,American,31.33,Weekend,4,26,19,"(40.7589826, -73.9682301)","(40.783857683342234, -73.94807739936606)"
1477818,144352,Shake Shack,American,22.36,Weekend,4,27,27,"(40.6437718, -74.0758827)","(40.608535850827224, -74.0334551317994)"
1477249,351561,The Kati Roll Company,Indian,20.13,Weekday,Not given,24,31,"(40.729656500000004, -74.0010910063657)","(40.67488700145117, -74.03582518799895)"
1477095,196355,Shake Shack,American,13.1,Weekday,Not given,20,28,"(40.6437718, -74.0758827)","(40.594507478221665, -74.08282860815399)"
1477128,354016,Waverly Diner,American,14.94,Weekend,Not given,28,28,"(40.7331105, -74.0001672)","(40.72518861829392, -73.94377352544548)"
1478125,49104,Shake Shack,American,16.15,Weekday,4,20,26,"(40.6437718, -74.0758827)","(40.65861684199407, -74.13162863191071)"
1477707,133330,Blue Ribbon Fried Chicken,American,25.27,Weekend,5,29,28,"(40.7244607, -73.9909251)","(40.68886211012969, -73.95609329204868)"
1478191,390232,Friend of a Farmer,American,9.7,Weekend,Not given,35,22,"(40.7368477, -73.9868637)","(40.763524342760284, -74.02332160765636)"
1476980,117810,Momoya,Japanese,6.02,Weekend,5,28,20,"(40.7426475, -73.9964607)","(40.765220637946676, -74.03679755020157)"
1477162,42755,Blue Ribbon Fried Chicken,American,15.72,Weekend,4,25,19,"(40.7244607, -73.9909251)","(40.70977777779444, -74.02561168751315)"
1478297,180618,Bareburger,American,24.2,Weekend,5,27,24,"(40.7216328, -73.9885495)","(40.75653896312594, -74.00055649527258)"
1476792,346280,Saravanaa Bhavan,Indian,9.17,Weekday,Not given,24,29,"(40.7414379, -73.9831543)","(40.741422979835676, -74.04218712349602)"
1477554,72726,Shake Shack,American,11.69,Weekend,Not given,31,28,"(40.6437718, -74.0758827)","(40.59688834129742, -74.05476070827403)"
1478291,385134,RedFarm Broadway,Chinese,31.87,Weekend,5,27,18,"(40.7820656, -73.9806368)","(40.782301534297204, -74.01628875414856)"
1478038,45164,Shake Shack,American,12.18,Weekend,Not given,31,28,"(40.6437718, -74.0758827)","(40.672539188705954, -74.02823000671134)"
1478356,62540,Blue Ribbon Sushi,Japanese,16.44,Weekend,Not given,22,18,"(40.7079524, -74.0078296)","(40.683586839900535, -74.01001244741379)"
1477952,371117,Shake Shack,American,13.1,Weekend,4,30,29,"(40.6437718, -74.0758827)","(40.670507455445865, -74.1282896577186)"
1478040,47280,Sushi of Gari Tribeca,Japanese,12.13,Weekday,5,22,26,"(40.7167674, -74.0084565)","(40.679184169005694, -74.0321385063989)"
1477905,164626,The Meatball Shop,Italian,15.57,Weekend,4,20,24,"(40.7651951, -73.9874674)","(40.79092976080614, -74.0225055588859)"
1477658,80795,Tamarind TriBeCa,Indian,14.02,Weekday,Not given,20,25,"(40.7191453, -74.0089504)","(40.75532435089164, -73.96862232087776)"
1477562,93113,The Odeon,American,6.69,Weekend,4,30,20,"(40.716972, -74.0078817)","(40.74322762958278, -74.04512227871489)"
1476847,114085,The Meatball Shop,Italian,24.3,Weekend,4,29,15,"(40.7651951, -73.9874674)","(40.74977670895098, -74.01940912020763)"
1477081,222734,Shake Shack,American,24.25,Weekday,Not given,23,30,"(40.6437718, -74.0758827)","(40.62921849993663, -74.00549298329709)"
1476604,126798,Cafe Mogador,Middle Eastern,19.45,Weekday,4,23,29,"(40.7273469, -73.984402)","(40.697370290170255, -73.93804730136989)"
1477087,206039,Shake Shack,American,12.66,Weekend,5,25,15,"(40.6437718, -74.0758827)","(40.65868866674177, -74.04506937863596)"
1477906,66012,Sushi of Gari Tribeca,Japanese,19.02,Weekend,5,27,29,"(40.7167674, -74.0084565)","(40.71162277262688, -74.0739449478852)"
1478381,111909,Ravagh Persian Grill,Middle Eastern,16.06,Weekend,Not given,28,21,"(40.761861749999994, -73.96064029749999)","(40.72704509632376, -73.98079424774699)"
1478142,114085,Hatsuhana,Japanese,29.15,Weekend,3,33,28,"(40.7568939, -73.9769041)","(40.736063627957925, -73.92352534199297)"
1477654,301032,Blue Ribbon Fried Chicken,American,12.13,Weekend,5,25,29,"(40.7244607, -73.9909251)","(40.763034165122086, -74.02980050251438)"
1477965,384411,Shake Shack,American,19.45,Weekday,3,24,29,"(40.6437718, -74.0758827)","(40.6072122107863, -74.1266787856105)"
1476960,45577,Parm,Italian,21.83,Weekday,Not given,23,32,"(40.7230381, -73.9957182)","(40.66898336948689, -74.02548510443286)"
1478134,82041,Sushi of Gari Tribeca,Japanese,21.83,Weekday,Not given,34,30,"(40.7167674, -74.0084565)","(40.67384466289152, -73.96778350969609)"
1477588,286386,5 Napkin Burger,American,29.05,Weekend,3,26,21,"(40.7601614, -73.9911074)","(40.73300401208986, -73.96222624358404)"
1477897,79507,The Meatball Shop,Italian,12.56,Weekday,Not given,31,32,"(40.7651951, -73.9874674)","(40.712013141718245, -74.01042646937752)"
1477217,139639,Sushi of Gari 46,Japanese,29.15,Weekday,Not given,32,32,"(40.7606902, -73.9895916)","(40.79183227545773, -74.05143514577817)"
1476772,149984,Sushi of Gari,Japanese,12.13,Weekday,5,29,26,"(40.7713448, -73.95278)","(40.73074604631947, -73.92444622419764)"
1478167,88078,RedFarm Hudson,Chinese,12.23,Weekday,Not given,20,25,"(40.7341879, -74.0064162)","(40.70613622453608, -74.05406499418824)"
1477101,81828,The Meatball Shop,American,14.55,Weekend,5,21,30,"(40.7651951, -73.9874674)","(40.81338839433375, -73.94391622149136)"
1477665,231061,Han Dynasty,Chinese,34.19,Weekday,Not given,21,31,"(40.7875393, -73.9764459)","(40.83113838184512, -74.01778512261996)"
1477880,114410,The Meatball Shop,Italian,14.6,Weekend,5,21,23,"(40.7651951, -73.9874674)","(40.783704074001804, -73.93799433995093)"
1477346,235620,Shake Shack,American,5.53,Weekday,4,28,26,"(40.6437718, -74.0758827)","(40.68747568538219, -74.09654429269474)"
1477157,92006,Blue Ribbon Sushi Bar & Grill,Japanese,10.82,Weekend,Not given,25,24,"(40.7079524, -74.0078296)","(40.73422988660203, -74.04285218885083)"
1477886,241310,Blue Ribbon Sushi,Japanese,32.93,Weekday,3,34,31,"(40.7079524, -74.0078296)","(40.657612137354455, -73.99184300608697)"
1477442,184325,Asuka Sushi,Japanese,19.45,Weekend,5,23,23,"(40.7452899, -73.9988852)","(40.72261563512645, -74.04272339556093)"
1477434,77857,Shake Shack,American,29.15,Weekend,5,20,21,"(40.6437718, -74.0758827)","(40.650524327664954, -74.03322050364899)"
1477303,92768,Sushi of Gari 46,Japanese,19.35,Weekday,Not given,28,24,"(40.7606902, -73.9895916)","(40.77879171396031, -73.94611414765957)"
1477423,80466,J. G. Melon,American,14.6,Weekend,5,32,24,"(40.771073, -73.9593705)","(40.794089145191926, -73.99448588209351)"
1478424,304052,Parm,Italian,11.59,Weekday,5,35,29,"(40.7230381, -73.9957182)","(40.69352697422997, -74.04331564952408)"
1476571,334758,Melt Shop,American,29.15,Weekend,4,26,17,"(40.7446867, -73.9908292)","(40.721110467870936, -74.01342619073768)"
1477034,259341,J. G. Melon,American,29.05,Weekend,Not given,26,28,"(40.771073, -73.9593705)","(40.81305388478319, -73.93395417889006)"
1477673,132906,Sushi of Gari 46,Japanese,22.46,Weekday,Not given,21,29,"(40.7606902, -73.9895916)","(40.76621980303488, -74.05357457537869)"
1478061,64151,Jack's Wife Freda,Mediterranean,16.01,Weekday,Not given,28,33,"(40.7298568, -74.0035384)","(40.732421913582925, -74.0776217788823)"
